EVENT_ID,MENU_HINT,EVENT_NAME,EVENT_DT,SELECTION_ID,SELECTION_NAME,WIN_LOSE,BSP,PPWAP,MORNINGWAP,PPMAX,PPMIN,IPMAX,IPMIN,MORNINGTRADEDVOL,PPTRADEDVOL,IPTRADEDVOL
212716550,Sheffield 11th Apr,A5 500m,11/04/2023 20:12,54093532,5. Polly Came Along,0,3.72993714,1,1,1,1001,1,1001,0,5937.49,0
212716550,Sheffield 11th Apr,A5 500m,11/04/2023 20:12,40839234,6. Crinkill Sheila,1,11,1,1,1,1001,1,1001,0,2418.43,0
212716550,Sheffield 11th Apr,A5 500m,11/04/2023 20:12,42564872,4. Riviera Scarlett,0,21,1,1,1,1001,1,1001,0,1848.12,0
212716550,Sheffield 11th Apr,A5 500m,11/04/2023 20:12,35387608,2. Nomorenoodles,0,7.6,1,1,1,1001,1,1001,0,3773.43,0
212716550,Sheffield 11th Apr,A5 500m,11/04/2023 20:12,48776859,1. Masonsapron Lad,0,5.6,1,1,1,1001,1,1001,0,4814.02,0
212716550,Sheffield 11th Apr,A5 500m,11/04/2023 20:12,46396380,3. Da Butcher Said,0,3.45443919,1,1,1,1001,1,1001,0,13491.07,0
212716552,Sheffield 11th Apr,A2 500m,11/04/2023 20:27,51226417,3. Facile Vega,0,4.32220099,1,1,1,1001,1,1001,0,5414.24,0
212716552,Sheffield 11th Apr,A2 500m,11/04/2023 20:27,48710488,1. Aheadofdaposse,0,8.4,1,1,1,1001,1,1001,0,2258.3,0
212716552,Sheffield 11th Apr,A2 500m,11/04/2023 20:27,41201214,2. Clockwork Doll,0,26,1,1,1,1001,1,1001,0,1072.68,0
212716552,Sheffield 11th Apr,A2 500m,11/04/2023 20:27,54093531,4. Abigails Happy,1,2.06,1,1,1,1001,1,1001,0,14764.24,0
212716552,Sheffield 11th Apr,A2 500m,11/04/2023 20:27,46174962,6. Yahoo Ivy,0,7.8,1,1,1,1001,1,1001,0,4164.81,0
212716554,Sheffield 11th Apr,A6 500m,11/04/2023 20:46,54618770,6. Meenagh Mexico,0,17.79026878,1,1,1,1001,1,1001,0,1791.82,0
212716554,Sheffield 11th Apr,A6 500m,11/04/2023 20:46,46535397,5. Springview Pal,0,5.8,1,1,1,1001,1,1001,0,3450.33,0
212716554,Sheffield 11th Apr,A6 500m,11/04/2023 20:46,47650289,3. Cooga Peppa,0,11,1,1,1,1001,1,1001,0,3168.34,0
212716554,Sheffield 11th Apr,A6 500m,11/04/2023 20:46,43599750,1. Kilkenny Pat,0,4.12139206,1,1,1,1001,1,1001,0,6247.95,0
212716554,Sheffield 11th Apr,A6 500m,11/04/2023 20:46,41882561,2. Drumdoit Pebbles,1,2.28390371,1,1,1,1001,1,1001,0,13174.97,0
212716556,Sheffield 11th Apr,A4 500m,11/04/2023 21:01,41201328,4. Moranski Mo,0,27,1,1,1,1001,1,1001,0,1357.43,0
212716556,Sheffield 11th Apr,A4 500m,11/04/2023 21:01,54349677,3. Helicopter Jo,0,2.84,1,1,1,1001,1,1001,0,11006.25,0
212716556,Sheffield 11th Apr,A4 500m,11/04/2023 21:01,54349684,1. Droopys Rookie,1,7.90131399,1,1,1,1001,1,1001,0,4379.03,0
212716556,Sheffield 11th Apr,A4 500m,11/04/2023 21:01,41402097,2. Waikiki Dream,0,8.8,1,1,1,1001,1,1001,0,3258.53,0
212716556,Sheffield 11th Apr,A4 500m,11/04/2023 21:01,3311715,6. Race For Grace,0,6.2,1,1,1,1001,1,1001,0,4960,0
212716556,Sheffield 11th Apr,A4 500m,11/04/2023 21:01,45032090,5. Tullymurry Elsa,0,4.8,1,1,1,1001,1,1001,0,10718.95,0
212716558,Sheffield 11th Apr,A5 500m,11/04/2023 21:16,52637215,1. Moneygall King,1,5,1,1,1,1001,1,1001,0,6808.96,0
212716558,Sheffield 11th Apr,A5 500m,11/04/2023 21:16,42767583,2. Good Dame,0,5.06603933,1,1,1,1001,1,1001,0,3965.74,0
212716558,Sheffield 11th Apr,A5 500m,11/04/2023 21:16,54618771,3. Superior Light,0,8.39912984,1,1,1,1001,1,1001,0,1860.74,0
212716558,Sheffield 11th Apr,A5 500m,11/04/2023 21:16,42930955,6. Unknown Express,0,11.61561253,1,1,1,1001,1,1001,0,2046.93,0
212716558,Sheffield 11th Apr,A5 500m,11/04/2023 21:16,54618772,4. Meenagh Munchie,0,11.61989195,1,1,1,1001,1,1001,0,1631.04,0
212716558,Sheffield 11th Apr,A5 500m,11/04/2023 21:16,44602875,5. Rosehill Bubbles,0,3.2510464,1,1,1,1001,1,1001,0,7712.19,0
212716560,Sheffield 11th Apr,A1 500m,11/04/2023 21:31,40626496,2. Waikiki Johnny,1,11,1,1,1,1001,1,1001,0,2426.8,0
212716560,Sheffield 11th Apr,A1 500m,11/04/2023 21:31,45745437,3. Blacklabel Walt,0,1.94129931,1,1,1,1001,1,1001,0,18345.28,0
212716560,Sheffield 11th Apr,A1 500m,11/04/2023 21:31,40134261,1. Locked Down,0,4.33072,1,1,1,1001,1,1001,0,4974.49,0
212716560,Sheffield 11th Apr,A1 500m,11/04/2023 21:31,44625938,5. Old Fort Chicago,0,6.94042719,1,1,1,1001,1,1001,0,4499.56,0
212716562,Sheffield 11th Apr,A3 500m,11/04/2023 21:48,53761897,5. Baby Gat,0,4.55441352,1,1,1,1001,1,1001,0,5112.64,0
212716562,Sheffield 11th Apr,A3 500m,11/04/2023 21:48,48328209,1. Easy Impact,0,4.7,1,1,1,1001,1,1001,0,8583.49,0
212716562,Sheffield 11th Apr,A3 500m,11/04/2023 21:48,41933835,2. Nippy Abby,0,18.12713498,1,1,1,1001,1,1001,0,2502.61,0
212716562,Sheffield 11th Apr,A3 500m,11/04/2023 21:48,48710491,3. Almost Midnight,0,4.2,1,1,1,1001,1,1001,0,4151.22,0
212716562,Sheffield 11th Apr,A3 500m,11/04/2023 21:48,51321135,4. Pattys Scoot,1,3.67727464,1,1,1,1001,1,1001,0,6079.96,0
212723313,Suffolk Downs 11th Apr,A6 388m,11/04/2023 08:12,44331307,2. Jessie Dream,0,4.3,1,2.8909,1,1001,1,1001,1953.3,1953.3,0
212723313,Suffolk Downs 11th Apr,A6 388m,11/04/2023 08:12,54187798,4. Jemimah,0,7.87859191,1,5.4652,1,1001,1,1001,1971.7,1971.7,0
212723313,Suffolk Downs 11th Apr,A6 388m,11/04/2023 08:12,44134375,1. Kingswood Boy,0,4.8,1,2.9729,1,1001,1,1001,1834.68,1834.68,0
212723313,Suffolk Downs 11th Apr,A6 388m,11/04/2023 08:12,38952238,3. Ballinabola Nial,0,8.8,1,3.7512,1,1001,1,1001,717.14,717.14,0
212723313,Suffolk Downs 11th Apr,A6 388m,11/04/2023 08:12,44150070,5. Blackrose Torvi,0,12,1,6.7786,1,1001,1,1001,957.4,957.4,0
212723313,Suffolk Downs 11th Apr,A6 388m,11/04/2023 08:12,36754620,6. Jet In,1,4.5,1,2.7121,1,1001,1,1001,1771.02,1771.02,0
212723315,Suffolk Downs 11th Apr,A3 388m,11/04/2023 08:27,49230571,2. Lisdhu Rhode,0,2.36782165,1,1.8467,1,1001,1,1001,4596.55,4596.55,0
212723315,Suffolk Downs 11th Apr,A3 388m,11/04/2023 08:27,43318165,6. Savana Bill,0,11.5,1,3.9355,1,1001,1,1001,835,835,0
212723315,Suffolk Downs 11th Apr,A3 388m,11/04/2023 08:27,40066295,3. Shelone Jaguar,1,6.6,1,3.3542,1,1001,1,1001,1172.15,1172.15,0
212723315,Suffolk Downs 11th Apr,A3 388m,11/04/2023 08:27,39399667,4. Kelva Moana,0,4.8,1,2.8355,1,1001,1,1001,1860.34,1860.34,0
212723315,Suffolk Downs 11th Apr,A3 388m,11/04/2023 08:27,41101548,5. Blackrose Ragnar,0,7.4,1,4.7479,1,1001,1,1001,1770.56,1770.56,0
212723317,Suffolk Downs 11th Apr,A4 388m,11/04/2023 08:43,44311219,5. Elegant Diva,0,3.96214896,1,2.3213,1,1001,1,1001,2291.2,2291.2,0
212723317,Suffolk Downs 11th Apr,A4 388m,11/04/2023 08:43,51003581,3. Rapido Donna,1,6.6,1,3.5235,1,1001,1,1001,1179.91,1179.91,0
212723317,Suffolk Downs 11th Apr,A4 388m,11/04/2023 08:43,40124983,1. Leaha Abbie,0,5.46867893,1,2.9257,1,1001,1,1001,1266.88,1266.88,0
212723317,Suffolk Downs 11th Apr,A4 388m,11/04/2023 08:43,47196952,4. Blackrose Niko,0,4.7,1,2.4873,1,1001,1,1001,1524.85,1524.85,0
212723317,Suffolk Downs 11th Apr,A4 388m,11/04/2023 08:43,38548200,2. Fair Rocket,0,5.06751119,1,2.9737,1,1001,1,1001,1570.1,1570.1,0
212723319,Suffolk Downs 11th Apr,A7 388m,11/04/2023 09:02,39933660,3. So John,0,14.84648622,1,10.267,1,1001,1,1001,2208.68,2208.68,0
212723319,Suffolk Downs 11th Apr,A7 388m,11/04/2023 09:02,49601914,6. Classy Model,1,1.97927453,1,1.6935,1,1001,1,1001,8532.48,8532.48,0
212723319,Suffolk Downs 11th Apr,A7 388m,11/04/2023 09:02,48006726,2. Supersonicrocket,0,19.91020412,1,9.7812,1,1001,1,1001,1079.62,1079.62,0
212723319,Suffolk Downs 11th Apr,A7 388m,11/04/2023 09:02,50816454,4. Kyero Doll,0,9,1,5.443,1,1001,1,1001,1246.33,1246.33,0
212723319,Suffolk Downs 11th Apr,A7 388m,11/04/2023 09:02,43731256,1. Tusa,0,3.79983046,1,3.0084,1,1001,1,1001,4821.76,4821.76,0
212723321,Suffolk Downs 11th Apr,A8 388m,11/04/2023 09:18,44927908,6. Darraghs Charm,0,9.39058322,1,5.4758,1,1001,1,1001,1228.04,1228.04,0
212723321,Suffolk Downs 11th Apr,A8 388m,11/04/2023 09:18,41237501,2. Spartazoom,1,1.91457428,1,1.6578,1,1001,1,1001,8550.55,8550.55,0
212723321,Suffolk Downs 11th Apr,A8 388m,11/04/2023 09:18,51484311,4. Salems Crystal,0,15.5,1,12.2128,1,1001,1,1001,3168.03,3168.03,0
212723321,Suffolk Downs 11th Apr,A8 388m,11/04/2023 09:18,39390140,3. Daring Expert,0,4.3,1,2.9106,1,1001,1,1001,3083.46,3083.46,0
212723321,Suffolk Downs 11th Apr,A8 388m,11/04/2023 09:18,52395506,5. Savana Twirl,0,14.5,1,9.1159,1,1001,1,1001,1844.94,1844.94,0
212723323,Suffolk Downs 11th Apr,A7 388m,11/04/2023 09:34,45773551,3. Unknown Wings,1,2.06,1,1.7696,1,1001,1,1001,7937.25,7937.25,0
212723323,Suffolk Downs 11th Apr,A7 388m,11/04/2023 09:34,47923195,6. Savana Eros,0,7.4,1,4.8948,1,1001,1,1001,1378.07,1378.07,0
212723323,Suffolk Downs 11th Apr,A7 388m,11/04/2023 09:34,40353936,5. Witches Mayo,0,3.65048383,1,2.5746,1,1001,1,1001,3497.27,3497.27,0
212723323,Suffolk Downs 11th Apr,A7 388m,11/04/2023 09:34,52167170,1. Kelva Goppy,0,9.2,1,9.6649,1,1001,1,1001,3578.43,3578.43,0
212723325,Suffolk Downs 11th Apr,A4 388m,11/04/2023 09:52,40628231,6. Catunda Wendy,1,6.2,1,3.9174,1,1001,1,1001,1636.34,1636.34,0
212723325,Suffolk Downs 11th Apr,A4 388m,11/04/2023 09:52,53834893,3. Kyero Sparks,0,4.26531962,1,2.9137,1,1001,1,1001,2920.09,2920.09,0
212723325,Suffolk Downs 11th Apr,A4 388m,11/04/2023 09:52,52367217,4. Jaymir Lad,0,4.65477297,1,3.4564,1,1001,1,1001,2755.8,2755.8,0
212723325,Suffolk Downs 11th Apr,A4 388m,11/04/2023 09:52,48215142,1. Wicked Freebie,0,3.15,1,2.5006,1,1001,1,1001,5084.22,5084.22,0
212723325,Suffolk Downs 11th Apr,A4 388m,11/04/2023 09:52,45580672,2. Lockdown Winston,0,15.4534054,1,10.0366,1,1001,1,1001,2192.92,2192.92,0
212723327,Suffolk Downs 11th Apr,A7 388m,11/04/2023 10:07,45226631,6. Savana Penny,1,5.02367535,1,3.9078,1,1001,1,1001,3228.94,3228.94,0
212723327,Suffolk Downs 11th Apr,A7 388m,11/04/2023 10:07,51258965,4. Hucklebuck,0,15.5,1,14.0431,1,1001,1,1001,1975.74,1975.74,0
212723327,Suffolk Downs 11th Apr,A7 388m,11/04/2023 10:07,53866094,3. Give It Again,0,2.61381258,1,2.1469,1,1001,1,1001,6656.35,6656.35,0
212723327,Suffolk Downs 11th Apr,A7 388m,11/04/2023 10:07,48831453,2. Salems Malachi,0,6.4,1,3.9904,1,1001,1,1001,1991.93,1991.93,0
212723327,Suffolk Downs 11th Apr,A7 388m,11/04/2023 10:07,41280466,5. Savana Armani,0,5.1,1,3.5615,1,1001,1,1001,3260.79,3260.79,0
212723329,Suffolk Downs 11th Apr,A5 388m,11/04/2023 10:23,46978570,3. Salems Hybrid,0,4.4,1,3.1506,1,1001,1,1001,3636.16,3636.16,0
212723329,Suffolk Downs 11th Apr,A5 388m,11/04/2023 10:23,39947363,6. Triangle Lexi,0,4.6,1,3.0085,1,1001,1,1001,2235.46,2235.46,0
212723329,Suffolk Downs 11th Apr,A5 388m,11/04/2023 10:23,42681174,1. Ferryforth Emer,1,4.1,1,3.5458,1,1001,1,1001,5966.73,5966.73,0
212723329,Suffolk Downs 11th Apr,A5 388m,11/04/2023 10:23,40044330,4. Paradise Mcgyver,0,9.8,1,5.9684,1,1001,1,1001,1130.38,1130.38,0
212723329,Suffolk Downs 11th Apr,A5 388m,11/04/2023 10:23,41165145,5. Ballykilroe,0,4.7,1,3.5738,1,1001,1,1001,6028.65,6028.65,0
212723331,Suffolk Downs 11th Apr,A5 388m,11/04/2023 10:41,53961498,4. Mazzy,0,2.2938219,1,2.2014,1,1001,1,1001,10318.43,10318.43,0
212723331,Suffolk Downs 11th Apr,A5 388m,11/04/2023 10:41,41555008,6. Savana Gucci,0,10.0129419,1,6.2601,1,1001,1,1001,1648.99,1648.99,0
212723331,Suffolk Downs 11th Apr,A5 388m,11/04/2023 10:41,41864883,1. Savana Kilara,0,4.99758583,1,3.821,1,1001,1,1001,3625.5,3625.5,0
212723331,Suffolk Downs 11th Apr,A5 388m,11/04/2023 10:41,54624799,5. Notinmyname,0,11.5,1,7.4023,1,1001,1,1001,2506.91,2506.91,0
212723331,Suffolk Downs 11th Apr,A5 388m,11/04/2023 10:41,47403471,2. Blackrose Simon,1,5.54441216,1,3.7179,1,1001,1,1001,3035.85,3035.85,0
